,y_true,train?,human_count_0,human_count_1,human_count_2,human_count_3,human_count_4,human_count_5,human_count_6,human_count_7,human_count_8,human_count_9,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,mean_rt,median_rt,std_rt,Median Reaction Time (s),actual,pred
527,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.106300937361084e-05,4.0109563315127156e-07,3.7842451092728884e-06,1.608804268471431e-06,6.407285724208123e-08,5.22365553479176e-07,1.8864180617583765e-07,3.0107528914413706e-07,0.9999607801437378,1.2388310324240592e-06,1679.3461538461538,1452.0,661.5070104593586,1452.0,8,8
528,3.0,1.0,0.0,0.0,0.0,34.0,0.0,14.0,2.0,0.0,0.0,0.0,4.9171912905876525e-06,1.6515244851689204e-06,3.908781422978791e-07,0.99930739402771,1.127782616094919e-05,0.0006602923385798931,1.061531020241091e-05,2.0106296005906188e-07,1.0502258618316773e-07,3.1822614801058084e-06,2599.16,1947.0,1795.6473945945752,1947.0,3,3
529,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.4423229913518298e-05,3.0421697374549688e-05,4.2689503061410505e-06,1.4919211025699042e-05,9.323662766291818e-07,4.6121862396830686e-05,1.6037490695453016e-06,3.988681783084758e-06,0.9998759031295776,7.443683443852933e-06,1428.74,1375.5,382.7742879429129,1375.5,8,8
530,0.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999477863311768,2.1084026684548007e-06,3.2947773433988914e-05,7.734619771326835e-07,6.690159352729098e-06,1.0412218216515612e-06,8.805918696452864e-07,1.6405864755597574e-07,6.264077455853113e-06,1.3024907730141422e-06,1837.0576923076928,1397.5,2131.592587102575,1397.5,0,0
531,3.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076467767319627e-08,3.739378584555197e-08,2.4012217991753456e-08,0.9999976158142092,4.0234919396198165e-08,4.104552715489263e-07,1.7604965023565455e-06,4.523578311932396e-08,2.4260167208467458e-08,8.076771962350904e-08,1564.5,1381.0,598.3966977207822,1381.0,3,3
532,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,7.941142030176707e-06,5.2831630455330014e-05,1.183020913231303e-06,3.904450750269461e-06,1.4518766988658172e-07,7.063237035254133e-07,8.7650602154099e-07,1.148768319580995e-06,0.99993097782135,3.12792593604172e-07,1567.96,1543.0,491.01784996025526,1543.0,8,8
533,3.0,1.0,0.0,1.0,0.0,41.0,0.0,6.0,4.0,0.0,0.0,0.0,4.929299848299706e-07,1.4691954675072338e-06,0.0002981893776450306,0.9956179857254028,3.1561514333589e-05,5.8625886595109484e-05,0.0039718705229461184,1.2517289178504145e-05,6.846968517493224e-06,5.5474168902947e-07,2535.096153846154,2040.0,1795.7270116521256,2040.0,3,3
534,2.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714293582874236e-07,7.557466119578748e-07,0.9999879598617554,2.8175852548883995e-06,1.6889694052224513e-06,9.310383575211745e-07,2.255070285173133e-06,2.0718191535706865e-06,8.507437598836987e-08,4.596082590069273e-07,1429.2777777777774,1182.5,568.0523632741823,1182.5,2,2
535,0.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999954700469972,3.700487525293283e-07,8.625583802768233e-08,7.350981690024128e-08,3.252378633078479e-07,1.53304017658229e-06,4.862642555281127e-08,6.725589400957689e-07,1.0372203007591453e-07,1.2556897672766356e-06,2075.0943396226417,1532.0,3309.9847388920257,1532.0,0,0
536,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1.7918839148478586e-05,6.779259365430336e-06,4.7265825742215375e-06,0.00022574538888875395,1.1694545719365125e-05,1.3802111425320618e-05,1.5568460867143585e-06,0.999686360359192,6.8337849370436734e-06,2.45837181864772e-05,1568.8867924528302,1305.0,994.7050134892592,1305.0,7,7
537,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,7.715746323810892e-05,3.251844418628025e-06,6.772790470677137e-07,2.473123856816528e-07,7.248269412230002e-06,3.0022732744328096e-07,9.23859147405892e-07,0.9999089241027832,1.1484066817502028e-06,1.8073376395477678e-07,1560.4038461538462,1316.0,1216.8883213555725,1316.0,7,7
538,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.2372074681697998e-07,1.2454120223992504e-05,1.1589622062047054e-07,3.559695187504985e-06,7.854325190237432e-08,8.796167094260454e-06,1.5266238051481196e-07,4.919151024296298e-07,5.1343857165875306e-08,0.9999741315841676,1305.8545454545454,1267.0,349.0041609739121,1267.0,9,9
539,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,2.660426389411441e-06,1.9389192402741173e-06,5.949232217972167e-07,5.31798661995708e-07,2.66845205487698e-07,2.4251045260825766e-07,9.519656032352941e-07,0.00010908731201197952,6.088679583626799e-06,0.9998775720596312,1349.44,1242.0,437.22964404607,1242.0,9,9
540,4.0,1.0,0.0,0.0,5.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,2.786547099731252e-07,1.001807987677239e-07,3.555101557140005e-06,0.00022390464437194169,0.999767243862152,5.067360575594646e-07,1.1761056128989368e-07,3.7873576275160308e-06,1.6986470541269227e-07,2.468049444814824e-07,3498.924528301887,1908.0,5150.307619076511,1908.0,4,4
541,3.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1105624625761266e-07,1.5697738717790344e-06,9.7412601007818e-07,0.9999849796295166,2.5008835109474603e-06,5.882171535631642e-06,1.4774575447518146e-06,9.302634111918451e-07,2.7562725790630804e-07,1.1834334827653947e-06,1331.6153846153845,1142.5,545.0255670867932,1142.5,3,3
542,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,1.1916573384951334e-05,1.9226488348067505e-06,2.2456626425082502e-07,1.268062703729811e-07,5.551314075091796e-07,3.8307774730128585e-07,3.6730247643390607e-07,3.3515303243802924e-07,0.9999831914901732,9.2135138629601e-07,2086.38,1661.0,2269.204561613822,1661.0,8,8
543,3.0,1.0,0.0,0.0,0.0,42.0,1.0,9.0,1.0,0.0,0.0,0.0,3.187604761478724e-06,4.600580723490566e-06,2.905909013861674e-06,1.4243395526136734e-05,2.263577243866166e-06,0.9999653100967408,1.0306050626240904e-06,3.003091251230217e-06,1.1256041716478649e-06,2.359613972657826e-06,2336.240740740741,1940.0,1351.972883159807,1940.0,3,5
544,2.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4304018804978115e-05,3.308047098471434e-07,0.9999810457229614,4.292934931982017e-07,8.821501751299366e-07,1.7379074961354492e-06,6.772193614779096e-07,2.1860101639958887e-07,1.5897983018930972e-07,8.954597774391004e-08,1456.18,1236.0,584.5896411769786,1236.0,2,2
545,0.0,1.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8350011706352234,0.1425188034772873,0.00034990577842108905,6.838282570242882e-05,6.792253407184035e-05,0.00021730009757447988,2.006142130994704e-05,8.437623910140246e-05,0.02149355225265026,0.000178516362211667,1888.9,1698.5,1094.0260275604014,1698.5,0,0
546,5.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.9296396607824136e-06,7.807448696439678e-07,1.917803729156731e-06,1.8787646922646668e-06,4.93793152145372e-07,0.9999785423278807,1.312679160037078e-06,1.1147216127938007e-06,5.53449172002729e-06,4.421322955749929e-06,1515.04,1316.0,607.1461499070375,1316.0,5,5
547,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.543113391264342e-06,1.602680526957556e-06,5.570074108618428e-07,3.1626441909793357e-07,3.6795444202653016e-07,6.012540438860015e-07,1.5356517906184308e-06,9.48735305428272e-06,0.9999780654907228,2.8989315978833474e-06,2016.549019607843,1699.0,1155.9897977703,1699.0,8,8
548,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0317936559877134e-06,1.3898436009185389e-05,2.6995016924047373e-06,5.0690969146671705e-06,3.99795771954814e-06,8.205490303225815e-06,3.4981219414476072e-06,1.161600494015147e-06,2.6716695629147584e-06,0.9999567270278932,1527.3529411764707,1438.0,553.6088808366213,1438.0,9,9
549,3.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071273996762102e-07,5.390988349063264e-07,8.919136575968878e-07,0.9999865293502808,3.24740625501363e-07,3.394159193703672e-06,6.588128371731727e-07,7.2799653025867875e-06,7.248251421287932e-08,1.4461699038292866e-07,1653.8039215686276,1530.0,606.8134480911854,1530.0,3,3
550,5.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,2.45768728746043e-06,3.1202480954561906e-07,7.037923751340712e-06,1.3476606909534896e-05,5.818210979668947e-07,0.999952793121338,1.5482488606721745e-06,1.309833623963641e-05,9.999706662711105e-07,7.631002517882735e-06,1546.2156862745098,1269.0,805.0844754117543,1269.0,5,5
551,5.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0151525202672929e-05,3.436185579630546e-05,6.121082151366864e-06,3.687540811370127e-05,0.00010071128781419247,0.9997989535331726,8.019994311325718e-06,2.6146021809836384e-06,1.0179371656704461e-06,1.3207630900069493e-06,1517.5555555555554,1296.5,537.6769973312225,1296.5,5,5
552,5.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.5790639546794394e-07,1.8476504237696645e-06,4.019469088234473e-06,6.388856377270713e-08,1.2970474472240312e-07,0.9999871253967284,4.326962880440989e-06,2.2346050343458046e-07,1.8035676703220813e-06,1.1645512643099212e-07,1620.12,1417.0,659.2929929949544,1417.0,5,5
553,6.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0,37.0,1.0,0.0,0.0,4.177079063083512e-06,4.3210075091337785e-06,0.00011851908493554221,1.0395316166977864e-05,9.102265903493392e-05,1.9586437701946124e-05,0.9996989965438844,4.527028067968786e-05,4.705427272710949e-06,3.0300661819637766e-06,3059.4,2030.5,2521.3612860305993,2030.5,6,6
554,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.00035893419408239424,1.0331123121432029e-06,2.2306215896605863e-07,4.0061095205601305e-06,1.918327689054422e-05,1.148075534729287e-05,4.785596843248641e-07,0.9995896220207214,1.7668847931417988e-06,1.3208713426138274e-05,1603.549019607843,1372.0,781.8067872236846,1372.0,7,7
555,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177923306589946e-06,0.999985933303833,4.281880805478977e-08,2.1027349816904461e-07,2.1140373007710878e-07,1.3218354979471771e-06,2.4336273440894734e-07,1.3004106449443498e-06,3.5250357086624717e-06,5.00051510243793e-06,1488.2745098039215,1290.0,738.1656474919806,1290.0,1,1
556,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.1918075415451312e-06,1.929685367940692e-06,1.6372820027754642e-05,2.933232053692336e-06,1.4883345102134625e-05,1.2139446425862845e-06,0.9999599456787108,9.202340720548818e-07,1.7044321509729346e-07,5.453875928651539e-07,1494.0,1394.0,485.28478237010484,1394.0,6,6
557,2.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074314549361588e-06,4.0398029454991047e-07,0.9999897480010986,1.5917563587208858e-06,2.4898060928535406e-06,1.247407567461778e-06,1.5562809494440444e-06,5.705375656361866e-07,8.163397069438362e-07,7.130743284733398e-08,1898.732142857143,1468.5,1700.3061274217805,1468.5,2,2
558,4.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0899954077103755e-06,1.30054286273662e-06,4.861802835876006e-07,1.902672806863848e-06,0.9999845027923584,4.493803317018319e-06,4.255219664628386e-06,9.173667763207053e-07,7.335981422329495e-07,3.5869618386641383e-07,1613.6470588235293,1389.0,661.8817061538839,1389.0,4,4
559,2.0,1.0,0.0,1.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.5110374483338087e-06,4.160912340012146e-06,0.9998912811279296,1.7232938262168318e-05,5.937008972978219e-05,3.820307483692886e-06,6.402669441740727e-06,8.726176019990817e-06,8.014843047021716e-07,4.681189238908702e-06,1938.48,1692.5,883.4560437421263,1692.5,2,2
560,5.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,4.321806954976637e-06,4.516923297614994e-07,8.677580808580387e-06,4.716187049780274e-06,4.456132955965585e-07,0.999929666519165,2.68820713245077e-06,4.833886123378761e-05,3.608338658978028e-07,3.494704401418858e-07,1575.6346153846155,1369.0,750.5760671003113,1369.0,5,5
561,4.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,2.0,0.0,0.0,5.880310709471814e-06,5.946757823949156e-07,2.8607021818061185e-07,5.012091719436285e-07,0.9999852180480956,1.3776466403214727e-06,4.005295522802044e-06,1.230358066095505e-06,6.527830009872559e-07,2.511969228180533e-07,1737.301886792453,1498.0,686.5432247276557,1498.0,4,4
562,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286275038291933e-07,0.9999896287918092,4.610353130374278e-07,2.46933450398501e-06,3.0417032803597976e-07,4.4094196027799626e-07,2.9716812832703e-07,3.869577994919382e-06,8.480590452109027e-08,1.8157910517402345e-06,1479.82,1225.0,820.0237350970089,1225.0,1,1
563,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,5.659682301484281e-06,1.9674225768540055e-06,1.907958306901492e-07,7.481493184968713e-07,4.4281554778535787e-07,3.4379377211735114e-06,4.0109151200340426e-07,0.9999858140945436,2.743893219303573e-07,1.1755648756661683e-06,1396.235294117647,1363.0,407.72832073503525,1363.0,7,7
564,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,2.9721184091613395e-07,5.917407861488754e-07,4.007299025943212e-07,1.1222879692240896e-07,1.7523165297461677e-05,3.059569735341938e-07,1.605358903589149e-07,0.9999803304672241,2.644997891820821e-07,8.347759461457827e-08,2012.8,1527.0,1736.9549005459562,1527.0,7,7
565,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.5219775377772746e-06,4.344824901636457e-06,6.461365956056397e-06,1.0198048130405368e-06,4.898439328826498e-06,5.6849071370379525e-06,0.9999648332595824,8.385298315261025e-06,7.580122201034102e-07,2.182418256779784e-06,1542.7843137254902,1325.0,1525.0650387931064,1325.0,6,6
566,4.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,0.0,0.0,1.5480139836654414e-06,1.8652179960554351e-06,1.5684661320847224e-06,1.2507018709584372e-07,0.9999898672103882,4.0160833236768667e-07,5.75409501379909e-07,3.4359554774709977e-06,3.584266039524664e-07,2.912231877871818e-07,1623.1,1486.0,546.6119860241871,1486.0,4,4
567,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999678134918212,6.170506026137447e-07,2.3999346012715246e-06,4.9789305194281025e-06,3.4322899864491774e-06,5.839463483425789e-06,7.5277175710652955e-06,6.181679168548726e-07,5.153121492185164e-06,1.6257923789453343e-06,1608.0,1417.5,644.5277340813193,1417.5,0,0
568,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0218088846158935e-06,4.20563674197183e-06,6.09224025538424e-06,5.191834020479291e-07,5.8240409998688854e-05,1.6693232964826166e-06,1.6545595826755743e-06,0.9999253749847412,3.932539982542949e-07,8.743612625039532e-07,1631.42,1336.0,960.6964329727318,1336.0,7,7
569,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204072976994212e-07,3.0222588520700805e-07,0.9999928474426272,7.030300821497804e-07,2.3609215986653e-06,7.49675905353797e-07,1.73213175003184e-06,4.3770307911472633e-07,3.663420500288338e-08,2.7305628691465245e-07,1447.7843137254902,1348.0,400.4625981899179,1348.0,2,2
570,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.153660822543316e-07,0.9992597699165344,1.1963591362018633e-07,2.2239857571548786e-05,5.90159243074595e-06,4.507561243372038e-05,5.885029167984612e-06,1.7191408687722287e-06,2.5255183118133573e-06,0.0006563340430147946,2340.576923076923,1881.0,1514.8346230342402,1881.0,1,1
571,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999693632125854,1.2823838915210217e-06,6.403160455192848e-07,2.7683806820277823e-06,5.8990394791180725e-06,8.983643965621013e-06,6.743631729477784e-06,1.181011271000898e-06,2.0490617771429247e-06,1.1025675803466586e-06,1646.2830188679245,1448.0,697.2730228253076,1448.0,0,0
572,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,6.580092986041564e-07,3.302954837636208e-06,2.834480255842209e-06,6.632848908338929e-06,4.294165137253003e-06,6.360880797728896e-05,6.107192803028737e-06,0.9999114274978638,1.4318239038857428e-07,9.439472705707884e-07,1630.96,1393.0,801.1565863914293,1393.0,7,7
573,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0302276223228546e-06,8.740631528780797e-06,6.846342444077891e-07,1.9032623868042717e-06,4.693334858529852e-07,4.500834620557725e-07,8.358351806236897e-07,3.68321906307756e-07,1.2111422620364465e-06,0.9999843835830688,1382.0740740740741,1243.0,440.1406658447485,1243.0,9,9
574,3.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7138821085136437e-07,9.746428020207533e-08,1.2393941517530036e-07,0.999942660331726,3.038684042167006e-07,5.522080755326897e-05,5.654531491927629e-07,4.934453841087815e-07,2.302148516264424e-08,8.026081843581778e-08,1361.28,1264.0,372.4564371185178,1264.0,3,3
575,5.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,1.0,0.0,1.0,1.4099551663093735e-05,9.798201972444076e-06,3.940773240174167e-06,5.829642304888694e-06,6.593344551220071e-06,0.9998915195465088,8.795096618996467e-06,1.861112468759529e-05,5.422208687377861e-06,3.5417851904639974e-05,1854.7924528301885,1556.0,793.2285381831006,1556.0,5,5
576,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.720036545473704e-07,2.971332150991657e-06,2.5105557142524052e-05,1.9653403796837665e-05,1.112560676119756e-05,2.0308380044298247e-06,0.9999353885650636,1.990306600418989e-06,3.380739030944824e-07,1.0340967264710343e-06,1459.8269230769226,1235.5,728.3934705146567,1235.5,6,6
577,2.0,1.0,0.0,0.0,46.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0228534935995415e-07,5.487051453201275e-07,0.9999715089797974,8.097562385955824e-06,2.036161049545626e-06,1.4298869928097704e-06,1.5690620784880593e-05,3.347178676449403e-07,4.9842689975321264e-08,6.91590926749086e-08,2244.333333333333,1778.0,1201.9640205374976,1778.0,2,2
578,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012844562297686934,2.1862993548893428e-07,0.9998509883880616,3.014967546732805e-07,2.4218795715569286e-06,2.7552503070182857e-06,5.763195531471865e-06,5.4737611208111065e-06,3.902748346717999e-07,3.336426516398205e-06,1904.6274509803925,1598.0,1691.7766632837129,1598.0,2,2
579,4.0,1.0,0.0,0.0,0.0,3.0,38.0,8.0,0.0,0.0,0.0,0.0,2.89017236809741e-07,8.788586569608015e-07,8.610630857219803e-07,2.469848368491512e-06,0.9999936819076538,4.94091693781229e-07,3.3081016681535397e-07,5.008139396522893e-07,2.9529769562941516e-07,2.41685427226912e-07,2019.32,1798.0,901.9809138665806,1798.0,4,4
580,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999985694885254,5.929137714133503e-08,9.49394660665348e-08,3.3166629442860085e-09,2.657710318487716e-08,6.327363735181282e-07,2.73831574304495e-07,3.6397956648670515e-08,1.4500513145776495e-07,2.3502406065745163e-07,1739.2745098039215,1460.0,967.3169920647806,1460.0,0,0
581,5.0,1.0,0.0,0.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,2.413053380223573e-06,7.964481483213603e-07,2.866655995603651e-05,8.001248716027476e-06,2.495598528184928e-05,0.9997143149375916,0.00017180539725814017,4.586135037243366e-05,4.3182873810110323e-07,2.72265924650128e-06,2049.2156862745096,1711.0,1529.9423167391046,1711.0,5,5
582,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.967014441106585e-06,4.22913672082359e-06,9.034324648382608e-06,2.2640263068751665e-06,4.657914814742981e-06,9.940705240296666e-06,0.9999538660049438,6.808295438531786e-06,1.3451408449327571e-06,5.852589310961776e-06,1316.5384615384614,1184.0,409.4371776149218,1184.0,6,6
583,3.0,1.0,0.0,0.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,1.034447632264346e-05,1.730261033117131e-06,3.890823336405447e-06,0.9998792409896852,5.502430667547742e-06,1.0711368304328062e-05,2.598476100956759e-07,4.039447048853617e-06,4.500129580264911e-05,3.929585000150837e-05,2225.8823529411766,1785.0,1335.7601079094827,1785.0,3,3
584,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,4.028626676699787e-07,2.049629529210506e-06,4.1177176512974256e-07,1.3887249394883838e-07,6.753851948815282e-07,3.443886100740201e-07,2.047508132818621e-06,7.608993541907694e-07,0.9999927282333374,4.2881728745669534e-07,1500.2156862745098,1496.0,340.8959556067212,1496.0,8,8
585,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.8311687856330536e-06,5.8425835050002215e-06,2.096251137118088e-06,1.954221886535379e-07,2.087032413555789e-07,1.2581364217112423e-06,1.9182477899448713e-06,8.070592230069451e-07,1.6209900195462978e-06,0.9999831914901732,2743.16,1407.5,8595.498887018408,1407.5,9,9
586,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0068968236964793e-07,1.9380128435386726e-07,1.3550899069514344e-08,7.883276254005978e-08,4.121056207395668e-08,2.973514483528561e-07,2.2339833094520145e-07,0.9999988079071044,2.361765183422904e-07,1.5921820306630252e-08,1522.2156862745098,1364.0,789.0711834486287,1364.0,7,7
587,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0200457154496694e-06,4.80151584270061e-07,3.124207381688393e-08,8.268719398074607e-08,3.045694896286477e-08,5.7386298379924476e-08,7.710028882002008e-08,9.915633114587763e-08,0.999997854232788,2.060836834516521e-07,1817.2758620689651,1461.0,1186.7216199542281,1461.0,8,8
588,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36605685838731e-05,7.034523719084972e-07,0.9998972415924072,1.123939910030458e-06,1.5355686855400563e-06,4.383134637464536e-06,7.475910388166085e-05,2.7544897420739294e-06,1.6508438420714808e-06,2.220599299107562e-06,1667.1,1496.5,599.2405823291713,1496.5,2,2
589,4.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,7.539322268712567e-07,1.1518299203316927e-07,1.2557648254585274e-08,1.044807902417233e-07,0.9999980926513672,7.590136164026262e-08,3.5249593111075223e-07,3.654379270301433e-07,5.212570997059629e-08,6.114313322314048e-08,1822.055555555556,1413.0,1379.891387804984,1413.0,4,4
590,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.594263246981427e-06,0.9999827146530152,3.5315673585500923e-07,4.070534487254917e-07,1.8673055990348075e-07,7.181910177678219e-07,2.7912361133530805e-07,7.771615742058202e-07,2.8978865884710108e-06,2.0235138435964473e-06,1313.6153846153845,1205.0,416.8266745560051,1205.0,1,1
591,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.810133860810308e-07,0.9999675750732422,5.152773496774896e-07,2.8005758849758414e-06,7.127356184355449e-06,1.2786813385901041e-06,1.371174903397332e-06,4.9873360694618896e-06,3.3218161661352484e-06,9.99714211502578e-06,1655.8269230769226,1398.5,787.8506308405404,1398.5,1,1
592,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.2473759625208911e-06,1.5494543958993743e-06,6.928570996933556e-07,9.036465371536907e-07,3.357367717171657e-08,2.3875637111814285e-07,1.2212649380671792e-07,1.080586571333697e-07,0.9999948740005492,3.036287807844929e-07,1553.3921568627454,1263.0,1017.9681542844327,1263.0,8,8
593,7.0,1.0,15.0,0.0,2.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.001799335819669068,3.597849399739061e-06,2.739031970122596e-06,6.901654501234589e-07,5.248977231531171e-06,5.951442290097475e-07,3.4086795039911517e-06,0.9981812238693236,1.6568322962484672e-06,1.5350061630670098e-06,3045.098039215686,2207.0,2161.9410006279268,2207.0,7,7
